time,car_cnt,request_cnt,ride_cnt,waiting_time,fare,distance,target,temp_max,temp_min,rain(mm),humidity_max(%),humidity_min(%),sunshine(MJ/m2),year,month,week,weekday,holiday,7days_waiting_time
2019-05-01,316,3011,2032,30.0,2365,9827,48.7,25.0,10.7,0.0,44.0,16.0,27.27,2019,5,18,2,0.0,52.87142857142857
2019-05-02,484,5129,4067,48.7,2278,8880,47.8,25.8,10.1,0.0,54.0,19.0,25.59,2019,5,18,3,0.0,50.10000000000001
2019-05-03,505,5045,3999,47.8,2277,9011,73.5,27.3,12.1,0.0,69.0,21.0,22.12,2019,5,18,4,0.0,48.942857142857136
2019-05-04,235,2134,1582,73.5,2537,11232,80.8,26.4,13.7,0.0,55.0,12.0,25.14,2019,5,18,5,1.0,49.47142857142857
2019-05-05,171,1863,1390,80.8,2534,11270,30.5,19.7,9.9,0.0,55.0,13.0,28.25,2019,5,18,6,1.0,54.128571428571426
2019-05-06,292,2178,1672,30.5,2430,10267,64.3,21.5,8.5,0.0,53.0,17.0,27.02,2019,5,19,0,0.0,51.91428571428571
2019-05-07,455,4895,3930,64.3,2265,8738,60.4,21.0,10.2,0.0,67.0,33.0,23.39,2019,5,19,1,0.0,53.65714285714286
2019-05-08,479,4986,4011,60.4,2251,8714,60.3,22.6,11.7,0.0,74.0,19.0,25.46,2019,5,19,2,0.0,58.0
2019-05-09,476,4948,4067,60.3,2282,8882,60.1,26.1,10.4,0.0,79.0,29.0,25.19,2019,5,19,3,0.0,59.65714285714285
2019-05-10,457,4875,3935,60.1,2247,8651,53.9,27.6,13.2,0.0,61.0,25.0,25.19,2019,5,19,4,0.0,61.41428571428572
2019-05-11,261,2289,1761,53.9,2506,10871,48.5,28.7,14.8,0.0,59.0,25.0,21.82,2019,5,19,5,1.0,58.61428571428571
2019-05-12,207,1944,1598,48.5,2471,10551,60.4,22.8,15.6,0.0,65.0,31.0,8.51,2019,5,19,6,1.0,54.0
2019-05-13,494,5026,4059,60.4,2259,8677,57.3,26.6,12.9,0.0,66.0,26.0,25.35,2019,5,20,0,0.0,58.271428571428565
2019-05-14,509,5018,4099,57.3,2240,8575,66.3,27.7,14.8,0.0,70.0,26.0,21.24,2019,5,20,1,0.0,57.271428571428565
2019-05-15,485,4991,4014,66.3,2252,8681,61.3,29.9,16.7,0.0,68.0,26.0,25.19,2019,5,20,2,0.0,58.114285714285714
2019-05-16,519,4936,3943,61.3,2273,8867,57.4,28.2,17.7,0.0,63.0,31.0,14.72,2019,5,20,3,0.0,58.25714285714286
2019-05-17,502,4860,3926,57.4,2284,9035,65.0,25.2,19.2,0.0,63.0,39.0,16.28,2019,5,20,4,0.0,57.87142857142857
2019-05-18,271,2271,1772,65.0,2460,10464,52.8,21.6,17.9,22.0,97.0,55.0,5.22,2019,5,20,5,1.0,59.457142857142856
2019-05-19,210,1978,1593,52.8,2476,10603,50.7,20.2,13.4,8.7,96.0,37.0,24.95,2019,5,20,6,1.0,60.07142857142857
2019-05-20,515,5132,4154,50.7,2245,8572,62.5,23.2,11.8,0.0,74.0,27.0,28.89,2019,5,21,0,0.0,58.68571428571429
2019-05-21,511,4995,4037,62.5,2241,8625,59.5,26.3,12.3,0.0,76.0,20.0,27.5,2019,5,21,1,0.0,59.42857142857143
2019-05-22,507,5050,4147,59.5,2268,8804,60.6,28.9,15.0,0.0,74.0,19.0,27.36,2019,5,21,2,0.0,58.457142857142856
2019-05-23,502,4955,4037,60.6,2262,8731,59.5,33.2,16.4,0.0,57.0,29.0,26.13,2019,5,21,3,0.0,58.357142857142854
2019-05-24,503,5038,3992,59.5,2281,8899,55.3,28.4,18.5,0.0,75.0,18.0,18.83,2019,5,21,4,0.0,58.65714285714286
2019-05-25,277,2254,1729,55.3,2522,11010,41.0,30.5,18.7,0.0,62.0,22.0,25.81,2019,5,21,5,1.0,57.271428571428565
2019-05-26,218,2026,1704,41.0,2471,10722,60.6,22.2,15.3,7.1,96.0,43.0,2.33,2019,5,21,6,1.0,55.58571428571428
2019-05-27,509,5106,4021,60.6,2234,8461,61.5,24.0,12.0,0.0,65.0,22.0,28.01,2019,5,22,0,0.0,57.0
2019-05-28,510,5116,4236,61.5,2269,8799,56.4,26.4,13.4,0.0,78.0,21.0,28.48,2019,5,22,1,0.0,56.857142857142854
2019-05-29,508,5099,4174,56.4,2286,9017,59.7,24.1,14.7,0.0,63.0,32.0,18.28,2019,5,22,2,0.0,56.41428571428571
2019-05-30,503,5063,4086,59.7,2265,8773,53.5,23.0,16.2,0.0,59.0,37.0,27.46,2019,5,22,3,0.0,56.285714285714285
2019-05-31,488,4948,3948,53.5,2264,8778,59.8,23.2,15.0,0.0,80.0,42.0,21.1,2019,5,22,4,0.0,55.42857142857143
2019-06-01,269,2322,1784,59.8,2474,10588,40.1,27.5,14.1,0.0,74.0,22.0,26.48,2019,6,22,5,1.0,56.07142857142857
2019-06-02,227,1945,1686,40.1,2456,10401,55.1,29.4,16.0,0.0,55.0,30.0,25.57,2019,6,22,6,1.0,55.94285714285714
2019-06-03,501,5047,4067,55.1,2270,8811,65.0,28.6,17.6,0.0,81.0,35.0,26.21,2019,6,23,0,0.0,55.15714285714286
2019-06-04,500,5040,4087,65.0,2272,8886,58.8,29.4,17.8,0.0,83.0,41.0,24.14,2019,6,23,1,0.0,55.65714285714286
2019-06-05,515,5038,4090,58.8,2282,8960,28.9,25.1,18.6,7.4,93.0,57.0,5.33,2019,6,23,2,0.0,56.0
2019-06-06,328,1985,1505,28.9,2487,10677,46.5,24.4,17.0,35.4,96.0,51.0,13.41,2019,6,23,3,1.0,51.6
2019-06-07,483,4838,3743,46.5,2239,8589,39.9,27.4,16.1,0.0,79.0,33.0,21.14,2019,6,23,4,0.0,50.6
2019-06-08,269,2269,1791,39.9,2418,10191,33.7,26.4,17.2,2.5,81.0,48.0,16.87,2019,6,23,5,1.0,47.75714285714286
2019-06-09,231,1971,1643,33.7,2473,10735,58.2,21.7,15.7,9.5,94.0,50.0,11.01,2019,6,23,6,1.0,46.84285714285714
2019-06-10,516,5052,4090,58.2,2244,8529,54.1,26.0,15.6,0.0,65.0,33.0,21.58,2019,6,24,0,0.0,47.285714285714285
2019-06-11,525,5061,4093,54.1,2242,8480,55.0,26.2,16.2,0.0,80.0,43.0,25.26,2019,6,24,1,0.0,45.72857142857142
2019-06-12,510,5046,4079,55.0,2256,8658,62.0,28.8,16.8,0.0,74.0,36.0,27.4,2019,6,24,2,0.0,45.18571428571429
2019-06-13,495,4991,4028,62.0,2299,9077,58.4,28.2,19.2,0.0,69.0,31.0,19.46,2019,6,24,3,0.0,49.91428571428571
2019-06-14,495,4918,3954,58.4,2265,8792,69.0,27.1,18.3,2.1,78.0,43.0,25.94,2019,6,24,4,0.0,51.61428571428571
2019-06-15,259,2277,1695,69.0,2544,11085,33.1,26.7,16.2,0.0,80.0,37.0,22.45,2019,6,24,5,1.0,55.771428571428565
2019-06-16,238,1999,1714,33.1,2453,10493,55.2,25.9,18.2,0.0,79.0,39.0,25.36,2019,6,24,6,1.0,55.68571428571429
2019-06-17,510,5096,4211,55.2,2270,8818,61.4,24.5,17.4,13.8,94.0,58.0,11.26,2019,6,25,0,0.0,55.25714285714286
2019-06-18,501,5203,4053,61.4,2255,8670,56.7,25.2,18.9,0.2,94.0,59.0,11.24,2019,6,25,1,0.0,56.300000000000004
2019-06-19,502,5025,4074,56.7,2241,8537,66.5,27.7,19.9,0.0,86.0,47.0,20.91,2019,6,25,2,0.0,56.542857142857144
2019-06-20,520,4970,3987,66.5,2282,8910,58.1,26.0,19.4,0.2,85.0,59.0,12.51,2019,6,25,3,0.0,57.18571428571429
2019-06-21,504,4965,3985,58.1,2251,8640,61.7,30.1,17.8,0.0,73.0,26.0,27.01,2019,6,25,4,0.0,57.142857142857146
2019-06-22,266,2256,1698,61.7,2565,11412,39.8,30.8,19.2,0.0,53.0,29.0,26.05,2019,6,25,5,1.0,56.1
2019-06-23,230,2033,1742,39.8,2459,10561,64.5,30.6,21.0,0.0,61.0,29.0,27.57,2019,6,25,6,1.0,57.057142857142864
2019-06-24,475,4884,3965,64.5,2279,8873,68.8,32.5,19.5,0.0,75.0,25.0,27.13,2019,6,26,0,0.0,58.38571428571429
2019-06-25,497,4960,3993,68.8,2248,8662,60.7,29.2,20.9,0.0,59.0,38.0,12.11,2019,6,26,1,0.0,59.442857142857136
2019-06-26,503,5000,3976,60.7,2234,8575,59.5,31.1,22.0,1.4,94.0,44.0,14.79,2019,6,26,2,0.0,60.01428571428572
2019-06-27,495,4863,3904,59.5,2287,8990,65.3,28.6,23.1,0.0,73.0,53.0,10.92,2019,6,26,3,0.0,59.01428571428572
2019-06-28,482,4755,3732,65.3,2284,8952,48.5,27.2,19.7,1.5,92.0,46.0,12.49,2019,6,26,4,0.0,60.04285714285714
2019-06-29,267,2106,1620,48.5,2499,10721,37.3,28.2,21.0,0.0,85.0,52.0,16.32,2019,6,26,5,1.0,58.15714285714285
2019-06-30,218,1929,1639,37.3,2442,10315,49.8,28.7,20.6,0.0,82.0,39.0,20.33,2019,6,26,6,1.0,57.8
2019-07-01,530,5302,4248,49.8,2273,8787,45.2,29.4,20.8,0.0,82.0,36.0,21.13,2019,7,27,0,0.0,55.7
2019-07-02,537,5291,4190,45.2,2214,8347,45.7,27.3,21.3,0.0,84.0,48.0,12.62,2019,7,27,1,0.0,52.32857142857143
2019-07-03,537,5261,4197,45.7,2260,8687,43.5,32.3,20.0,0.0,93.0,31.0,27.41,2019,7,27,2,0.0,50.18571428571429
2019-07-04,534,5337,4214,43.5,2225,8359,48.8,34.4,20.2,0.0,78.0,27.0,24.78,2019,7,27,3,0.0,47.89999999999999
2019-07-05,521,5090,4090,48.8,2239,8577,38.6,35.8,24.6,0.0,58.0,25.0,25.87,2019,7,27,4,0.0,45.542857142857144
2019-07-06,293,2330,1824,38.6,2491,10709,42.1,32.0,23.3,0.0,58.0,30.0,22.4,2019,7,27,5,1.0,44.12857142857143
2019-07-07,221,1952,1697,42.1,2460,10568,49.2,31.0,21.2,0.0,54.0,33.0,20.54,2019,7,27,6,1.0,44.81428571428571
2019-07-08,522,5194,4189,49.2,2257,8680,51.9,29.8,19.8,0.0,62.0,33.0,18.2,2019,7,28,0,0.0,44.728571428571435
2019-07-09,522,5187,4227,51.9,2237,8521,50.5,27.2,19.4,8.2,95.0,43.0,13.4,2019,7,28,1,0.0,45.68571428571429
2019-07-10,519,5343,4229,50.5,2228,8492,46.3,25.6,19.6,3.2,94.0,60.0,8.59,2019,7,28,2,0.0,46.371428571428574
2019-07-11,520,5208,4054,46.3,2267,8744,52.1,28.1,20.1,0.0,80.0,45.0,18.43,2019,7,28,3,0.0,46.77142857142858
2019-07-12,510,5099,4063,52.1,2266,8833,41.3,29.2,22.2,0.0,80.0,47.0,15.0,2019,7,28,4,0.0,47.24285714285714
2019-07-13,287,2377,1844,41.3,2518,10925,35.3,31.2,21.3,0.0,87.0,40.0,20.36,2019,7,28,5,1.0,47.628571428571426
2019-07-14,233,1961,1677,35.3,2479,10720,53.8,27.2,22.2,7.6,93.0,60.0,7.32,2019,7,28,6,1.0,46.65714285714286
2019-07-15,524,5212,4150,53.8,2228,8462,47.5,28.6,21.5,6.4,96.0,58.0,13.41,2019,7,29,0,0.0,47.3142857142857
2019-07-16,530,5134,4109,47.5,2214,8359,52.5,28.9,22.3,0.7,94.0,58.0,11.19,2019,7,29,1,0.0,46.685714285714276
2019-07-17,524,5119,4068,52.5,2246,8592,54.6,31.6,23.3,0.0,82.0,41.0,12.78,2019,7,29,2,0.0,46.97142857142857
2019-07-18,493,4917,3963,54.6,2251,8615,49.4,34.9,22.9,0.0,81.0,39.0,21.8,2019,7,29,3,0.0,48.15714285714285
2019-07-19,510,5104,4049,49.4,2239,8595,39.2,31.3,25.2,1.1,85.0,54.0,10.92,2019,7,29,4,0.0,47.771428571428565
2019-07-20,264,2213,1724,39.2,2433,10203,44.8,26.9,24.3,6.2,96.0,75.0,6.18,2019,7,29,5,1.0,47.471428571428575
2019-07-21,213,1978,1673,44.8,2416,10155,51.7,30.7,24.2,0.1,91.0,56.0,13.12,2019,7,29,6,1.0,48.82857142857142
2019-07-22,499,5047,4103,51.7,2229,8517,52.8,32.6,24.5,0.0,85.0,51.0,13.34,2019,7,30,0,0.0,48.52857142857143
2019-07-23,501,4944,3955,52.8,2216,8373,63.2,27.1,25.4,1.0,94.0,75.0,3.17,2019,7,30,1,0.0,49.285714285714285
2019-07-24,481,4909,3863,63.2,2241,8621,55.9,27.3,25.6,9.7,96.0,79.0,3.47,2019,7,30,2,0.0,50.814285714285724
2019-07-25,493,5018,3961,55.9,2257,8691,44.4,25.8,23.7,60.0,97.0,91.0,2.35,2019,7,30,3,0.0,51.0
2019-07-26,504,5012,3711,44.4,2226,8450,35.0,33.0,24.9,0.6,97.0,52.0,15.31,2019,7,30,4,0.0,50.285714285714285
2019-07-27,276,2240,1769,35.0,2454,10453,42.5,28.2,25.0,25.6,96.0,78.0,2.87,2019,7,30,5,1.0,49.685714285714276
2019-07-28,208,1861,1553,42.5,2418,10137,41.8,29.9,25.6,0.5,92.0,65.0,9.43,2019,7,30,6,1.0,49.357142857142854
2019-07-29,492,4935,3882,41.8,2276,8961,45.6,30.6,26.4,1.2,82.0,64.0,8.26,2019,7,31,0,0.0,47.942857142857136
2019-07-30,502,4867,3833,45.6,2240,8655,54.1,27.4,24.0,62.2,97.0,80.0,3.01,2019,7,31,1,0.0,46.91428571428571
2019-07-31,474,4753,3577,54.1,2274,8854,42.5,30.0,23.8,27.0,97.0,70.0,13.55,2019,7,31,2,0.0,45.61428571428571
2019-08-01,470,4768,3681,42.5,2263,8769,49.2,32.9,24.7,0.0,96.0,51.0,15.74,2019,8,31,3,0.0,43.699999999999996
2019-08-02,458,4586,3672,49.2,2255,8718,33.6,35.5,25.6,3.0,90.0,46.0,21.04,2019,8,31,4,0.0,44.38571428571429
2019-08-03,277,2298,1825,33.6,2469,10524,52.0,33.9,25.0,8.6,87.0,51.0,17.53,2019,8,31,5,1.0,44.18571428571429
2019-08-04,207,1931,1617,52.0,2444,10427,47.8,35.5,25.6,0.0,96.0,43.0,20.66,2019,8,31,6,1.0,45.54285714285714
2019-08-05,478,5085,4127,47.8,2238,8591,46.8,36.7,27.9,0.0,71.0,32.0,22.91,2019,8,32,0,0.0,46.4
2019-08-06,492,5076,4049,46.8,2204,8252,43.4,30.2,23.9,8.0,95.0,51.0,6.91,2019,8,32,1,0.0,46.57142857142857
2019-08-07,508,5167,4046,43.4,2205,8292,55.5,32.5,26.0,0.0,89.0,56.0,15.87,2019,8,32,2,0.0,45.04285714285714
2019-08-08,487,4881,3914,55.5,2250,8695,60.7,34.5,26.1,0.0,85.0,52.0,19.37,2019,8,32,3,0.0,46.89999999999999
2019-08-09,473,4926,3841,60.7,2244,8656,43.8,36.5,26.6,0.0,82.0,42.0,22.69,2019,8,32,4,0.0,48.54285714285714
2019-08-10,259,2251,1764,43.8,2377,9779,41.2,35.4,26.3,3.4,82.0,37.0,21.52,2019,8,32,5,1.0,50.0
2019-08-11,219,2066,1745,41.2,2419,10206,52.5,28.4,24.8,59.5,97.0,80.0,4.8,2019,8,32,6,1.0,48.45714285714286
2019-08-12,490,5203,4032,52.5,2193,8138,47.3,35.2,25.1,6.4,96.0,47.0,16.91,2019,8,33,0,0.0,49.128571428571426
2019-08-13,506,5226,4129,47.3,2227,8471,61.5,35.5,25.9,0.0,95.0,44.0,20.99,2019,8,33,1,0.0,49.199999999999996
2019-08-14,498,5126,3844,61.5,2203,8315,29.5,28.6,24.1,16.2,96.0,61.0,5.51,2019,8,33,2,0.0,51.785714285714285
2019-08-15,320,1850,1458,29.5,2443,10217,42.5,29.1,23.1,0.1,94.0,61.0,14.1,2019,8,33,3,1.0,48.07142857142857
2019-08-16,485,4951,3863,42.5,2194,8215,35.4,28.8,23.7,0.0,82.0,48.0,13.25,2019,8,33,4,0.0,45.47142857142857
2019-08-17,277,2258,1788,35.4,2472,10709,47.3,30.7,22.6,0.0,82.0,40.0,18.61,2019,8,33,5,1.0,44.27142857142858
2019-08-18,202,1921,1630,47.3,2416,9984,46.2,30.9,21.2,0.0,84.0,39.0,18.16,2019,8,33,6,1.0,45.142857142857146
2019-08-19,519,5321,4308,46.2,2240,8559,50.5,32.7,23.2,0.0,72.0,43.0,21.06,2019,8,34,0,0.0,44.24285714285715
2019-08-20,507,5277,4182,50.5,2242,8612,48.5,30.4,24.5,1.3,89.0,50.0,11.43,2019,8,34,1,0.0,44.7
2019-08-21,517,5441,4265,48.5,2252,8589,53.4,31.3,23.0,0.0,93.0,39.0,23.16,2019,8,34,2,0.0,42.84285714285715
2019-08-22,522,5243,4273,53.4,2257,8748,58.0,30.1,22.9,0.0,82.0,31.0,23.84,2019,8,34,3,0.0,46.25714285714286
2019-08-23,512,5149,4040,58.0,2266,8760,51.1,27.3,21.5,0.0,74.0,46.0,8.25,2019,8,34,4,0.0,48.471428571428575
2019-08-24,272,2318,1788,51.1,2470,10645,44.6,29.9,20.2,0.0,85.0,48.0,17.85,2019,8,34,5,1.0,50.714285714285715
2019-08-25,219,1949,1674,44.6,2464,10604,54.9,31.4,21.7,0.0,85.0,37.0,18.4,2019,8,34,6,1.0,50.32857142857143
2019-08-26,506,5290,4209,54.9,2238,8610,50.8,29.2,22.3,20.0,97.0,46.0,13.22,2019,8,35,0,0.0,51.57142857142857
2019-08-27,525,5323,4228,50.8,2239,8507,46.8,29.9,23.7,0.0,80.0,41.8,6.8,2019,8,35,1,0.0,51.61428571428571
2019-08-28,526,5347,4242,46.8,2252,8643,52.5,26.2,20.3,36.9,97.0,60.0,8.23,2019,8,35,2,0.0,51.37142857142857
2019-08-29,525,5165,4048,52.5,2236,8503,56.4,26.6,19.6,0.2,84.0,43.0,17.84,2019,8,35,3,0.0,51.24285714285714
2019-08-30,515,5181,4056,56.4,2210,8334,53.3,28.5,18.6,0.0,83.0,42.0,21.07,2019,8,35,4,0.0,51.01428571428572
2019-08-31,278,2348,1815,53.3,2492,10687,53.5,27.7,19.3,0.0,88.0,40.0,15.17,2019,8,35,5,1.0,51.32857142857142
2019-09-01,215,1952,1665,53.5,2490,10669,57.8,29.3,19.5,0.0,81.0,34.0,16.85,2019,9,35,6,1.0,52.6
2019-09-02,500,5227,4189,57.8,2240,8518,61.3,27.8,22.0,0.0,84.0,53.0,11.6,2019,9,36,0,0.0,53.01428571428571
2019-09-03,517,5298,4222,61.3,2246,8635,60.1,25.3,21.3,22.7,97.0,73.0,5.68,2019,9,36,1,0.0,54.51428571428572
2019-09-04,540,5444,4259,60.1,2218,8360,73.2,27.1,21.5,36.4,97.0,71.0,6.07,2019,9,36,2,0.0,56.41428571428571
2019-09-05,522,5522,3983,73.2,2236,8508,51.8,29.1,21.6,2.4,94.0,64.0,9.29,2019,9,36,3,0.0,59.371428571428574
2019-09-06,527,5284,4062,51.8,2236,8522,25.8,29.5,22.8,2.7,87.0,59.0,2.95,2019,9,36,4,0.0,58.714285714285715
2019-09-07,281,1800,1348,25.8,2394,10028,37.2,27.2,23.0,0.1,86.0,63.0,9.31,2019,9,36,5,1.0,54.785714285714285
2019-09-08,231,1991,1692,37.2,2395,9910,62.6,27.8,22.5,0.0,89.0,61.0,10.04,2019,9,36,6,1.0,52.457142857142856
2019-09-09,541,5181,4124,62.6,2252,8739,71.7,26.3,22.1,62.6,97.0,73.0,5.74,2019,9,37,0,0.0,53.142857142857146
2019-09-10,553,5381,3966,71.7,2207,8241,54.9,28.2,20.5,8.2,97.0,56.0,16.56,2019,9,37,1,0.0,54.628571428571426
2019-09-11,536,5163,3823,54.9,2257,8718,23.5,22.8,18.8,3.9,95.0,56.0,4.09,2019,9,37,2,0.0,53.885714285714286
2019-09-12,382,1790,1415,23.5,2506,11088,44.6,29.0,18.4,0.1,96.0,36.0,21.35,2019,9,37,3,1.0,46.785714285714285
2019-09-13,287,1784,1371,44.6,2649,12516,24.4,24.0,21.3,0.3,96.0,65.0,3.34,2019,9,37,4,1.0,45.75714285714286
2019-09-14,278,1756,1392,24.4,2616,12213,25.8,29.5,19.5,0.0,97.0,46.0,18.19,2019,9,37,5,1.0,45.55714285714286
2019-09-15,263,2078,1696,25.8,2533,11164,52.6,30.4,20.7,0.0,78.0,32.0,19.91,2019,9,37,6,1.0,43.92857142857143
2019-09-16,518,5250,4231,52.6,2258,8696,57.0,28.9,18.1,0.0,56.0,26.0,20.01,2019,9,38,0,0.0,42.5
2019-09-17,542,5191,4190,57.0,2251,8717,54.3,25.2,16.9,0.0,71.0,29.0,21.9,2019,9,38,1,0.0,40.4
2019-09-18,547,5175,4207,54.3,2240,8579,58.2,26.0,13.8,0.0,56.0,34.0,19.83,2019,9,38,2,0.0,40.31428571428571
2019-09-19,526,5036,4151,58.2,2254,8612,57.9,23.8,15.9,0.0,60.0,40.0,8.64,2019,9,38,3,0.0,45.271428571428565
2019-09-20,520,5139,3999,57.9,2262,8734,53.9,22.1,18.3,0.0,75.0,50.0,4.44,2019,9,38,4,0.0,47.17142857142857
2019-09-21,297,2513,1880,53.9,2527,11021,38.1,19.6,17.3,0.4,71.0,56.0,3.2,2019,9,38,5,1.0,51.385714285714286
2019-09-22,218,1849,1604,38.1,2469,10487,55.9,24.5,16.9,0.0,69.0,36.0,16.92,2019,9,38,6,1.0,53.142857142857146
2019-09-23,538,5205,4195,55.9,2232,8489,58.0,26.3,14.0,0.0,81.0,36.0,20.17,2019,9,39,0,0.0,53.614285714285714
2019-09-24,538,5204,4216,58.0,2246,8631,61.4,27.2,14.9,0.0,83.0,37.0,16.44,2019,9,39,1,0.0,53.75714285714286
2019-09-25,522,5163,4112,61.4,2270,8902,55.6,28.6,17.8,0.0,82.0,32.0,15.5,2019,9,39,2,0.0,54.771428571428565
2019-09-26,535,5255,4240,55.6,2267,8746,54.7,26.9,19.7,0.0,72.0,38.0,10.42,2019,9,39,3,0.0,54.4
2019-09-27,531,5251,4134,54.7,2248,8635,79.4,28.8,19.4,0.0,72.0,39.0,15.97,2019,9,39,4,0.0,53.942857142857136
2019-09-28,264,2423,1632,79.4,2576,11572,55.1,28.5,17.9,0.0,83.0,30.0,18.83,2019,9,39,5,1.0,57.58571428571429
2019-09-29,229,2038,1709,55.1,2475,10708,56.5,29.4,16.4,0.0,85.0,30.0,18.37,2019,9,39,6,1.0,60.01428571428571
2019-09-30,522,5175,4162,56.5,2257,8627,62.3,28.1,17.6,0.0,81.0,49.0,13.05,2019,9,40,0,0.0,60.1
2019-10-01,517,5071,4094,62.3,2270,8813,67.9,24.0,20.2,21.3,95.0,68.0,3.4,2019,10,40,1,0.0,60.714285714285715
2019-10-02,538,5614,4205,67.9,2252,8621,29.3,27.0,19.9,6.4,95.0,49.0,10.14,2019,10,40,2,0.0,61.642857142857146
2019-10-03,372,1838,1391,29.3,2470,10667,44.4,27.6,18.1,0.0,84.0,53.0,16.23,2019,10,40,3,1.0,57.885714285714286
2019-10-04,533,5298,4068,44.4,2269,8791,38.7,21.8,15.2,0.6,92.0,61.0,8.24,2019,10,40,4,0.0,56.41428571428572
2019-10-05,301,2491,1907,38.7,2434,10292,43.4,22.6,13.3,0.0,66.0,43.0,16.17,2019,10,40,5,1.0,50.6
2019-10-06,233,2048,1767,43.4,2495,10748,74.8,17.9,13.4,25.4,97.0,60.0,1.49,2019,10,40,6,1.0,48.92857142857143
2019-10-07,522,5193,4020,74.8,2216,8290,62.9,19.5,10.9,0.0,96.0,27.0,16.78,2019,10,41,0,0.0,51.542857142857144
2019-10-08,542,5306,4211,62.9,2266,8762,26.4,20.1,7.8,0.0,70.0,25.0,17.42,2019,10,41,1,0.0,51.628571428571426
2019-10-09,343,2082,1599,26.4,2480,10753,50.6,19.5,10.8,0.0,74.0,42.0,8.06,2019,10,41,2,1.0,45.7
2019-10-10,567,5416,4363,50.6,2265,8800,55.0,26.0,13.0,0.0,86.0,32.0,16.44,2019,10,41,3,0.0,48.74285714285714
2019-10-11,528,5172,4087,55.0,2283,9024,61.6,23.1,13.9,0.0,60.0,35.0,17.37,2019,10,41,4,0.0,50.25714285714285
2019-10-12,295,2396,1839,61.6,2484,10690,57.8,23.5,12.1,0.0,67.0,33.0,16.52,2019,10,41,5,1.0,53.528571428571425
2019-10-13,220,2009,1650,57.8,2462,10493,56.6,19.3,10.2,0.0,83.0,35.0,14.54,2019,10,41,6,1.0,55.58571428571429
2019-10-14,543,5266,4251,56.6,2269,8821,57.9,20.3,8.8,0.0,68.0,41.0,14.07,2019,10,42,0,0.0,52.98571428571428
2019-10-15,531,5141,4143,57.9,2271,8858,66.3,20.5,9.0,0.0,83.0,34.0,15.6,2019,10,42,1,0.0,52.27142857142858
2019-10-16,522,5175,4051,66.3,2299,9115,63.5,21.3,11.2,0.0,79.0,32.0,12.02,2019,10,42,2,0.0,57.97142857142857
2019-10-17,544,5275,4190,63.5,2316,9217,49.6,22.7,12.1,0.0,70.0,46.0,12.08,2019,10,42,3,0.0,59.814285714285724
2019-10-18,554,5363,4231,49.6,2269,8842,54.9,22.7,12.2,0.0,82.0,41.0,15.17,2019,10,42,4,0.0,59.042857142857144
2019-10-19,291,2325,1777,54.9,2500,10881,56.9,22.8,12.0,0.0,94.0,39.0,14.67,2019,10,42,5,1.0,58.08571428571429
2019-10-20,228,1970,1640,56.9,2501,10982,50.1,24.3,11.1,0.0,87.0,29.0,14.4,2019,10,42,6,1.0,57.957142857142856
2019-10-21,541,5236,4185,50.1,2234,8497,57.7,23.9,13.3,0.0,74.0,39.0,13.66,2019,10,43,0,0.0,57.02857142857143
2019-10-22,524,5059,4122,57.7,2242,8583,50.9,20.7,14.3,0.0,74.0,43.0,8.08,2019,10,43,1,0.0,57.0
2019-10-23,531,5198,4183,50.9,2248,8649,56.6,23.5,15.3,0.0,60.0,34.0,11.56,2019,10,43,2,0.0,54.800000000000004
2019-10-24,525,5144,4161,56.6,2256,8688,57.1,21.7,13.6,0.0,77.0,37.0,12.29,2019,10,43,3,0.0,53.814285714285724
2019-10-25,509,5136,3998,57.1,2306,9222,53.6,14.2,6.7,0.0,75.0,45.0,13.08,2019,10,43,4,0.0,54.885714285714286
2019-10-26,265,2298,1775,53.6,2491,10707,74.1,17.2,4.9,0.0,73.0,34.0,14.45,2019,10,43,5,1.0,54.699999999999996
2019-10-27,173,1874,1434,74.1,2490,10676,57.9,17.6,7.4,1.3,85.0,41.0,11.62,2019,10,43,6,1.0,57.15714285714286
2019-10-28,535,5123,4124,57.9,2267,8782,52.7,17.6,8.9,0.5,93.0,34.0,12.41,2019,10,44,0,0.0,58.271428571428565
2019-10-29,553,5200,4157,52.7,2241,8657,64.2,17.7,5.1,0.0,78.0,40.0,14.08,2019,10,44,1,0.0,57.55714285714286
2019-10-30,525,4939,3963,64.2,2273,8815,63.3,19.5,8.5,0.0,84.0,56.0,10.34,2019,10,44,2,0.0,59.45714285714286
2019-10-31,504,4853,3890,63.3,2256,8728,49.4,20.4,12.1,0.0,96.0,25.0,13.85,2019,10,44,3,0.0,60.41428571428571
2019-11-01,539,5047,3955,49.4,2290,9035,55.1,18.7,8.3,0.0,70.0,46.0,7.69,2019,11,44,4,0.0,59.314285714285724
2019-11-02,281,2300,1757,55.1,2515,10998,32.5,22.0,9.5,0.0,81.0,37.0,12.51,2019,11,44,5,1.0,59.528571428571425
2019-11-03,259,2135,1716,32.5,2449,10423,52.9,20.2,9.2,0.0,74.0,35.0,13.83,2019,11,44,6,1.0,53.58571428571429
2019-11-04,538,5153,4129,52.9,2248,8652,60.6,18.2,8.4,0.0,84.0,38.0,11.04,2019,11,45,0,0.0,52.871428571428574
2019-11-05,523,5144,4137,60.6,2263,8748,54.9,16.1,6.4,0.0,86.0,34.0,10.63,2019,11,45,1,0.0,54.0
